DHSID_EA,most_relevant_sentences
AO-2006-5#-00000033,"In April 2007, a consortium comprising Odebrecht, Voith, Alstom and Engevix, was hired by the  Empresa Nacional de Electricidade, to carry out the project of rehabilitation, expansion and modernization of the dam and power station"
AO-2011-6#-00000043,"Land use and hazards Natural resources: petroleum, diamonds,List of Goods Produced by Child Labor or Forced Labor iron ore, phosphates, copper, feldspar, gold, bauxite, uranium Irrigated land: (2012) Total renewable water resources: (2011) Freshwater withdrawal (domestic/industrial/agricultural) total: /yr (45%/34%/21%) per capita: /yr (2005) Natural hazards: locally heavy rainfall causes periodic flooding on the plateau Environment—current issues Overuse of pastures and subsequent soil erosion attributable to population pressures; desertification; deforestation of tropical rain forest, in response to both international demand for tropical timber and to domestic use as fuel, resulting in loss of biodiversity; soil erosion contributing to water pollution and silting of rivers and dams; inadequate supplies of potable water"
AO-2006-5#-00000033,"In April 2007, a consortium comprising Odebrecht, Voith, Alstom and Engevix, was hired by the  Empresa Nacional de Electricidade, to carry out the project of rehabilitation, expansion and modernization of the dam and power station"
AO-2015-7#-00000160,"Ferry on the Ubangi river DR Congo – Central African Republic border: Zongo – Bangui Ferry on the Mbomou river DR Congo – Central African Republic border: Ndu – Bangassou Ferries on the Lulua river Near the township of Tshinkenke, in the province of Kasai in DR Congo"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2006-5#-00000089,The ocean broke through the isthmus of the peninsula in 1962 and the water line was severed
AO-2011-6#-00000043,"Land use and hazards Natural resources: petroleum, diamonds,List of Goods Produced by Child Labor or Forced Labor iron ore, phosphates, copper, feldspar, gold, bauxite, uranium Irrigated land: (2012) Total renewable water resources: (2011) Freshwater withdrawal (domestic/industrial/agricultural) total: /yr (45%/34%/21%) per capita: /yr (2005) Natural hazards: locally heavy rainfall causes periodic flooding on the plateau Environment—current issues Overuse of pastures and subsequent soil erosion attributable to population pressures; desertification; deforestation of tropical rain forest, in response to both international demand for tropical timber and to domestic use as fuel, resulting in loss of biodiversity; soil erosion contributing to water pollution and silting of rivers and dams; inadequate supplies of potable water"
AO-2006-5#-00000033,"In April 2007, a consortium comprising Odebrecht, Voith, Alstom and Engevix, was hired by the  Empresa Nacional de Electricidade, to carry out the project of rehabilitation, expansion and modernization of the dam and power station"
AO-2011-6#-00000171,"The dam creates a reservoir with a mean surface area of , with storage capacity of"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000526,"Technical specifications The tall roller-compacted concrete dam will withhold a reservoir of , with a surface area of"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000099,The Kasai forms the eastern and southern frontier of Lunda Sul and is the main river of the province. The Kwango River is also a major river of the province
AO-2006-5#-00000089,Attraction Tourists frequent campsites or lodges in Epupa which offer water sports on the river including rafting and canoeing
AO-2015-7#-00000388,"Cassinga furthermore was located on a small hill, flanked by a river on its West side, and open fields in other directions, factors that combined to give any defenders the advantage. The net effect was that many paratroopers overshot their intended DZs, many landing beyond the river – and some in it. However, required visual 'tracking and distance' co-ordination markers were obscured by smoke from the bombing run, the drop zone (DZ) box scaling and drop point distances were incorrect – due to the reconnaissance scaling errors – and the drop was a shambles with nearly all the paratroopers being dropped off-target, some on the West side of the river and some into tall maize where they had problems linking up. It was later assumed that he had drowned after being dropped in the river during the parachute jump, or that his parachute had malfunctioned"
AO-2011-6#-00000043,"Land use and hazards Natural resources: petroleum, diamonds,List of Goods Produced by Child Labor or Forced Labor iron ore, phosphates, copper, feldspar, gold, bauxite, uranium Irrigated land: (2012) Total renewable water resources: (2011) Freshwater withdrawal (domestic/industrial/agricultural) total: /yr (45%/34%/21%) per capita: /yr (2005) Natural hazards: locally heavy rainfall causes periodic flooding on the plateau Environment—current issues Overuse of pastures and subsequent soil erosion attributable to population pressures; desertification; deforestation of tropical rain forest, in response to both international demand for tropical timber and to domestic use as fuel, resulting in loss of biodiversity; soil erosion contributing to water pollution and silting of rivers and dams; inadequate supplies of potable water"
AO-2015-7#-00000099,The Kasai forms the eastern and southern frontier of Lunda Sul and is the main river of the province. The Kwango River is also a major river of the province
AO-2006-5#-00000089,Attraction Tourists frequent campsites or lodges in Epupa which offer water sports on the river including rafting and canoeing
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000099,The Kasai forms the eastern and southern frontier of Lunda Sul and is the main river of the province. The Kwango River is also a major river of the province
AO-2006-5#-00000089,Attraction Tourists frequent campsites or lodges in Epupa which offer water sports on the river including rafting and canoeing
AO-2015-7#-00000388,"Cassinga furthermore was located on a small hill, flanked by a river on its West side, and open fields in other directions, factors that combined to give any defenders the advantage. The net effect was that many paratroopers overshot their intended DZs, many landing beyond the river – and some in it. However, required visual 'tracking and distance' co-ordination markers were obscured by smoke from the bombing run, the drop zone (DZ) box scaling and drop point distances were incorrect – due to the reconnaissance scaling errors – and the drop was a shambles with nearly all the paratroopers being dropped off-target, some on the West side of the river and some into tall maize where they had problems linking up. It was later assumed that he had drowned after being dropped in the river during the parachute jump, or that his parachute had malfunctioned"
AO-2015-7#-00000526,"The Capanda Dam is a hydroelectric dam on the Kwanza River in Malanje Province, Angola. Capanda Dam The design The principal structures include: concrete gravity dam, which includes: full section of the spillway dam, spillway bottom hydroelectric power plant, comprising: GES, four tunnel conduit, power house open switchgear (ORU 220 kW) administrative building Economic significance As of 2013 Capanda HPP generates more than half of all electricity in Angola and is the largest hydroelectric complex in the country The history of construction On September 2, 1982 Angola signed an intergovernmental Soviet-Angolan agreement for the framework contract, for the construction of a hydropower dam. The Contract provided for the completion of the dam by the end of 1992. At the end of June 1989, the River Kwanzaa was blocked, and the water flowed into the tunnel. The filling of the reservoir was completed on September 1, 1992. Construction of the dam was conducted under the conditions of the ongoing Civil War in Angola. The crane towers were found thrown into the river. After UNITA left the area, the construction site was bare except for the remaining concrete dam wall. In July 2002, work began to fill the reservoir"
AO-2015-7#-00000467,"The specific complaints included that ""foreigners have the right to residence, water and electricity, transportation with a driver, food, health insurance (SOS international), domestic workers, stress subsidies and wage arrears abroad, wages abroad, and annual performance allowance, while national officials are simply entitled to wages, transportation, and food"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000526,"Technical specifications The tall roller-compacted concrete dam will withhold a reservoir of , with a surface area of"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000099,The Kasai forms the eastern and southern frontier of Lunda Sul and is the main river of the province. The Kwango River is also a major river of the province
AO-2006-5#-00000089,Attraction Tourists frequent campsites or lodges in Epupa which offer water sports on the river including rafting and canoeing
AO-2015-7#-00000388,"Cassinga furthermore was located on a small hill, flanked by a river on its West side, and open fields in other directions, factors that combined to give any defenders the advantage. The net effect was that many paratroopers overshot their intended DZs, many landing beyond the river – and some in it. However, required visual 'tracking and distance' co-ordination markers were obscured by smoke from the bombing run, the drop zone (DZ) box scaling and drop point distances were incorrect – due to the reconnaissance scaling errors – and the drop was a shambles with nearly all the paratroopers being dropped off-target, some on the West side of the river and some into tall maize where they had problems linking up. It was later assumed that he had drowned after being dropped in the river during the parachute jump, or that his parachute had malfunctioned"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000526,"Technical specifications The tall roller-compacted concrete dam will withhold a reservoir of , with a surface area of"
AO-2015-7#-00000216,"The Gove Dam is an embankment dam on the Kunene River about south of Huambo in Huambo Province, Angola. The purpose of the dam is to control floods and generate hydroelectric power. The dam produces power for the cities of Caála, Huambo, and Kuito. Construction of the dam began in 1969 and it was completed in 1975. The dam was partially destroyed by dynamite in 1990"
AO-2015-7#-00000526,"Technical specifications The tall roller-compacted concrete dam will withhold a reservoir of , with a surface area of"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000099,The Kasai forms the eastern and southern frontier of Lunda Sul and is the main river of the province. The Kwango River is also a major river of the province
AO-2006-5#-00000089,Attraction Tourists frequent campsites or lodges in Epupa which offer water sports on the river including rafting and canoeing
AO-2015-7#-00000388,"Cassinga furthermore was located on a small hill, flanked by a river on its West side, and open fields in other directions, factors that combined to give any defenders the advantage. The net effect was that many paratroopers overshot their intended DZs, many landing beyond the river – and some in it. However, required visual 'tracking and distance' co-ordination markers were obscured by smoke from the bombing run, the drop zone (DZ) box scaling and drop point distances were incorrect – due to the reconnaissance scaling errors – and the drop was a shambles with nearly all the paratroopers being dropped off-target, some on the West side of the river and some into tall maize where they had problems linking up. It was later assumed that he had drowned after being dropped in the river during the parachute jump, or that his parachute had malfunctioned"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2011-6#-00000043,"Land use and hazards Natural resources: petroleum, diamonds,List of Goods Produced by Child Labor or Forced Labor iron ore, phosphates, copper, feldspar, gold, bauxite, uranium Irrigated land: (2012) Total renewable water resources: (2011) Freshwater withdrawal (domestic/industrial/agricultural) total: /yr (45%/34%/21%) per capita: /yr (2005) Natural hazards: locally heavy rainfall causes periodic flooding on the plateau Environment—current issues Overuse of pastures and subsequent soil erosion attributable to population pressures; desertification; deforestation of tropical rain forest, in response to both international demand for tropical timber and to domestic use as fuel, resulting in loss of biodiversity; soil erosion contributing to water pollution and silting of rivers and dams; inadequate supplies of potable water"
AO-2006-5#-00000033,"In April 2007, a consortium comprising Odebrecht, Voith, Alstom and Engevix, was hired by the  Empresa Nacional de Electricidade, to carry out the project of rehabilitation, expansion and modernization of the dam and power station"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2011-6#-00000171,"The dam creates a reservoir with a mean surface area of , with storage capacity of"
AO-2015-7#-00000627,"The bay, whose waters are protected by the island of Luanda, was the place of foundation of the city of Luanda by Paulo Dias de Novais in 1575/1576. Thus, an avenue separated the northern portion from the southern portion of the Luanda bay, forming a new geographical accident, which received the name of Samba bay, but with characteristics similar to an estuary"
AO-2011-6#-00000171,"The dam creates a reservoir with a mean surface area of , with storage capacity of"
AO-2015-7#-00000627,"The bay, whose waters are protected by the island of Luanda, was the place of foundation of the city of Luanda by Paulo Dias de Novais in 1575/1576. Thus, an avenue separated the northern portion from the southern portion of the Luanda bay, forming a new geographical accident, which received the name of Samba bay, but with characteristics similar to an estuary"
AO-2015-7#-00000152,"The Banana District extended a short distance along the north bank of the river to the Boma District. To the north it bordered the Portuguese territory of Cabinda, and the Portuguese territory to the south of the Congo faced it across the river. The extent of Banana District was defined on 7 January 1886 as being from the ocean up the north coast of the river to and including Ponta da Lenha"
AO-2015-7#-00000010,"John Iliffe notes that ""Portuguese records of Angola from the 16th century show that a great famine occurred on average every seventy years; accompanied by epidemic disease, it might kill one-third or one-half of the population, destroying the demographic growth of a generation and forcing colonists back into the river valleys"". org/world/angolas-political-economic-development/p16820 In 2002 Angola demanded compensation for oil spills allegedly caused by Chevron Corporation, the first time it had fined a multinational corporation operating in its waters"
AO-2006-5#-00000077,"On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were in Xangongo. On 25 August, after gathering up enemy equipment on the river plain, Battle Group 10 crossed the bridge over the Cunene river and by 09h00 they were inside Xangongo"
AO-2011-6#-00000156,"Calueque is a town next to a dam and pumping station of the same name on the Kunene River in the Kunene Province of southern Angola. The water project is linked to Ruacana, away in Namibia, where the Ruacana Power Station is. This dam is one of the last landmarks along the Kunene River, prior to the Kunene becoming a border feature between Angola and Namibia. A pipeline and canal extends across the border into Namibia, supplying towns as far away as Oshakati in Ovamboland with water. The dam was completed in 1976. The area to the north of the dam became the scene of bloody fighting which proved to be a turning point in the war. On 27 June 1988, the South Africans retreated across the dam to South-West Africa and the same day Cuban MiG-23 fighters attacked the facilities. The dam and pipelines were considerably damaged, rendering the scheme inoperable. Whilst the Calueque Dam and bridge were neglected since the bombing of 1988, the Angolan Government in April 2012 signed a US$225million contract for the rehabilitation of the dam wall, the construction of two hydro plants, a new channel and 21 irrigation pivots"
AO-2015-7#-00000266,"Prior to the civil war, the settlement was primarily known for being the location of a reservoir which supplied water to Luanda"
