DHSID_EA,women_edu
IA-2015-7#-00051515,5.444444444444445
IA-2015-7#-00110146,11.714285714285714
IA-2015-7#-00200933,11.88888888888889
IA-2015-7#-00311044,11.055555555555555
IA-2015-7#-00170104,11.5625
IA-2015-7#-00333186,5.419354838709677
IA-2015-7#-00340388,9.20689655172414
IA-2015-7#-00250205,6.758620689655173
IA-2015-7#-00340173,13.791666666666666
IA-2015-7#-00330313,9.91304347826087
IA-2015-7#-00170564,11.458333333333334
IA-2015-7#-00140934,8.285714285714286
IA-2015-7#-00310994,7.653846153846154
IA-2015-7#-00130299,12.5
IA-2015-7#-00230034,9.31578947368421
IA-2015-7#-00170544,13.15
IA-2015-7#-00170070,9.681818181818182
IA-2015-7#-00332081,1.55
IA-2015-7#-00050632,6.0
IA-2015-7#-00340707,9.409090909090908
IA-2015-7#-00170050,10.173913043478262
IA-2015-7#-00120332,6.205882352941177
IA-2015-7#-00200324,11.181818181818182
IA-2015-7#-00332899,14.052631578947368
IA-2015-7#-00041259,10.25
IA-2015-7#-00311115,7.391304347826087
IA-2015-7#-00331069,6.8
IA-2015-7#-00340146,7.935483870967742
IA-2015-7#-00170176,13.090909090909092
IA-2015-7#-00250255,9.055555555555555
IA-2015-7#-00350220,5.521739130434782
IA-2015-7#-00160755,8.166666666666666
IA-2015-7#-00360429,9.5625
IA-2015-7#-00260005,4.08
IA-2015-7#-00334188,2.862068965517241
IA-2015-7#-00050160,6.363636363636363
IA-2015-7#-00200327,12.588235294117649
IA-2015-7#-00280210,6.25925925925926
IA-2015-7#-00310033,8.92
IA-2015-7#-00140183,9.541666666666666
IA-2015-7#-00120316,8.590909090909092
IA-2015-7#-00310733,10.68
IA-2015-7#-00170130,10.0
IA-2015-7#-00250182,11.851851851851851
IA-2015-7#-00190959,8.275862068965518
IA-2015-7#-00332935,5.625
IA-2015-7#-00331385,7.121212121212121
IA-2015-7#-00330948,9.59375
IA-2015-7#-00350267,6.0
IA-2015-7#-00051776,4.767441860465116
IA-2015-7#-00170553,10.5
IA-2015-7#-00201171,11.130434782608695
IA-2015-7#-00310783,6.956521739130435
IA-2015-7#-00340056,12.058823529411764
IA-2015-7#-00170339,11.058823529411764
IA-2015-7#-00330180,4.0
IA-2015-7#-00170461,12.8
IA-2015-7#-00170081,12.0
IA-2015-7#-00040308,7.304347826086956
IA-2015-7#-00120285,5.24
IA-2015-7#-00140475,9.291666666666666
IA-2015-7#-00030490,6.875
IA-2015-7#-00120673,5.631578947368421
IA-2015-7#-00051029,6.758620689655173
IA-2015-7#-00051308,4.703703703703703
IA-2015-7#-00170428,13.0
IA-2015-7#-00160011,5.714285714285714
IA-2015-7#-00310546,10.125
IA-2015-7#-00150292,6.454545454545454
IA-2015-7#-00200512,12.421052631578949
IA-2015-7#-00250282,10.851851851851851
IA-2015-7#-00310446,5.904761904761905
IA-2015-7#-00280044,6.586206896551724
IA-2015-7#-00280152,7.086956521739131
IA-2015-7#-00170272,14.36842105263158
IA-2015-7#-00170073,11.705882352941176
IA-2015-7#-00040611,10.294117647058824
IA-2015-7#-00160134,8.625
IA-2015-7#-00191430,6.34375
IA-2015-7#-00332445,11.4375
IA-2015-7#-00050418,5.181818181818182
IA-2015-7#-00200855,12.0
IA-2015-7#-00350144,5.96875
IA-2015-7#-00050544,6.696969696969697
IA-2015-7#-00161023,6.583333333333333
IA-2015-7#-00200770,7.684210526315789
IA-2015-7#-00340351,10.35
IA-2015-7#-00170230,11.588235294117649
IA-2015-7#-00350458,9.1
IA-2015-7#-00260423,8.5
IA-2015-7#-00020281,8.631578947368421
IA-2015-7#-00040997,8.615384615384615
IA-2015-7#-00250159,10.473684210526317
IA-2015-7#-00333875,8.413793103448276
IA-2015-7#-00220011,10.617021276595745
IA-2015-7#-00150344,9.333333333333334
IA-2015-7#-00161004,7.409090909090909
IA-2015-7#-00020908,9.944444444444445
IA-2015-7#-00191443,7.45
IA-2015-7#-00170388,9.77777777777778
IA-2015-7#-00170191,15.235294117647058
IA-2015-7#-00335899,7.111111111111111
IA-2015-7#-00311135,6.55
IA-2015-7#-00280258,4.222222222222222
IA-2015-7#-00220248,11.952380952380953
IA-2015-7#-00170361,11.857142857142858
IA-2015-7#-00190970,10.761904761904765
IA-2015-7#-00340274,7.805555555555555
IA-2015-7#-00360216,5.538461538461538
IA-2015-7#-00191460,5.32258064516129
IA-2015-7#-00280661,10.782608695652174
IA-2015-7#-00170112,11.454545454545457
IA-2015-7#-00240276,
IA-2015-7#-00332253,7.151515151515151
IA-2015-7#-00010048,9.681818181818182
IA-2015-7#-00360284,5.576923076923077
IA-2015-7#-00250381,11.466666666666669
IA-2015-7#-00310225,9.666666666666666
IA-2015-7#-00340249,11.666666666666666
IA-2015-7#-00332292,8.884615384615385
IA-2015-7#-00201417,11.461538461538462
IA-2015-7#-00250044,7.095238095238095
IA-2015-7#-00220439,5.916666666666667
IA-2015-7#-00330366,5.52
IA-2015-7#-00310784,13.258064516129032
IA-2015-7#-00250199,8.222222222222221
IA-2015-7#-00200385,5.789473684210527
IA-2015-7#-00360038,6.0
IA-2015-7#-00161242,9.782608695652174
IA-2015-7#-00170044,10.8
IA-2015-7#-00200440,6.9375
IA-2015-7#-00161129,6.633333333333334
IA-2015-7#-00110557,12.526315789473683
IA-2015-7#-00310567,6.333333333333333
IA-2015-7#-00320077,3.571428571428572
IA-2015-7#-00110136,5.758620689655173
IA-2015-7#-00250007,5.466666666666667
IA-2015-7#-00190722,3.3
IA-2015-7#-00170309,12.304347826086955
IA-2015-7#-00260841,3.782608695652174
IA-2015-7#-00310327,9.421052631578949
IA-2015-7#-00200461,12.947368421052632
IA-2015-7#-00201091,13.909090909090908
IA-2015-7#-00170012,10.444444444444445
IA-2015-7#-00100070,9.263157894736842
IA-2015-7#-00350451,6.708333333333333
IA-2015-7#-00350406,9.962962962962964
IA-2015-7#-00333885,8.517241379310345
IA-2015-7#-00201340,11.857142857142858
IA-2015-7#-00130017,5.583333333333333
IA-2015-7#-00260064,13.45
IA-2015-7#-00160268,5.178571428571429
IA-2015-7#-00160250,9.523809523809524
IA-2015-7#-00160480,13.117647058823527
IA-2015-7#-00311199,8.346153846153847
IA-2015-7#-00333835,2.8
IA-2015-7#-00340678,11.0
IA-2015-7#-00261202,14.285714285714286
IA-2015-7#-00160191,5.5
IA-2015-7#-00140217,12.208333333333334
IA-2015-7#-00250137,14.071428571428571
IA-2015-7#-00250035,14.6
IA-2015-7#-00170581,11.947368421052632
IA-2015-7#-00160581,6.454545454545454
IA-2015-7#-00130244,11.166666666666666
IA-2015-7#-00040717,11.115384615384617
IA-2015-7#-00200029,6.545454545454546
IA-2015-7#-00190860,5.653846153846154
IA-2015-7#-00310669,8.833333333333334
IA-2015-7#-00230385,10.571428571428571
IA-2015-7#-00200026,5.421052631578948
IA-2015-7#-00100102,5.961538461538462
IA-2015-7#-00201109,7.0
IA-2015-7#-00250303,10.0
IA-2015-7#-00310095,9.89655172413793
IA-2015-7#-00310565,7.67741935483871
IA-2015-7#-00201301,6.666666666666667
IA-2015-7#-00300024,7.068965517241379
IA-2015-7#-00331932,12.419354838709678
IA-2015-7#-00310286,10.73076923076923
IA-2015-7#-00160756,4.958333333333333
IA-2015-7#-00040368,5.666666666666667
IA-2015-7#-00170422,10.65
IA-2015-7#-00350749,5.12
IA-2015-7#-00250284,12.681818181818182
IA-2015-7#-00160178,9.666666666666666
IA-2015-7#-00170348,11.142857142857142
IA-2015-7#-00220084,11.075
IA-2015-7#-00360117,7.111111111111111
IA-2015-7#-00360051,7.8
IA-2015-7#-00111051,7.35
IA-2015-7#-00250379,8.678571428571429
IA-2015-7#-00201284,9.954545454545457
IA-2015-7#-00280240,11.625
IA-2015-7#-00190683,3.7142857142857135
IA-2015-7#-00250224,11.076923076923077
IA-2015-7#-00200108,7.9
IA-2015-7#-00340378,6.666666666666667
IA-2015-7#-00201052,8.64
IA-2015-7#-00120668,6.2
IA-2015-7#-00230620,13.052631578947368
IA-2015-7#-00120043,10.555555555555555
IA-2015-7#-00280467,8.56
IA-2015-7#-00300278,9.448275862068966
IA-2015-7#-00360030,10.608695652173912
IA-2015-7#-00040458,3.703703703703704
IA-2015-7#-00350237,5.529411764705882
IA-2015-7#-00340393,11.391304347826088
IA-2015-7#-00140373,9.045454545454543
IA-2015-7#-00110936,9.73913043478261
IA-2015-7#-00250413,14.625
IA-2015-7#-00340095,10.36842105263158
IA-2015-7#-00170251,10.555555555555555
IA-2015-7#-00280812,12.823529411764708
IA-2015-7#-00140706,6.121212121212121
IA-2015-7#-00330480,5.291666666666667
IA-2015-7#-00260863,7.190476190476191
IA-2015-7#-00170206,9.0
IA-2015-7#-00030602,3.0
IA-2015-7#-00161042,7.526315789473684
IA-2015-7#-00160382,11.4
IA-2015-7#-00200448,9.32
IA-2015-7#-00200632,11.166666666666666
IA-2015-7#-00310637,10.96
IA-2015-7#-00140158,4.0
IA-2015-7#-00151103,11.444444444444445
IA-2015-7#-00310410,5.4
IA-2015-7#-00160747,9.545454545454543
IA-2015-7#-00350440,6.608695652173913
IA-2015-7#-00161229,12.0
IA-2015-7#-00161005,8.157894736842104
IA-2015-7#-00170236,8.678571428571429
IA-2015-7#-00310136,11.882352941176473
IA-2015-7#-00200500,7.294117647058823
IA-2015-7#-00170391,15.15
IA-2015-7#-00190821,2.9
IA-2015-7#-00130555,11.807692307692308
IA-2015-7#-00130218,5.944444444444445
IA-2015-7#-00320257,8.857142857142858
IA-2015-7#-00332570,7.918918918918919
IA-2015-7#-00334077,4.653846153846154
IA-2015-7#-00311084,9.61904761904762
IA-2015-7#-00210002,9.2
IA-2015-7#-00331484,5.652173913043479
IA-2015-7#-00260466,11.0
IA-2015-7#-00334852,10.272727272727272
IA-2015-7#-00310084,8.961538461538462
IA-2015-7#-00331946,7.264705882352941
IA-2015-7#-00334817,6.53125
IA-2015-7#-00170071,5.857142857142857
IA-2015-7#-00335861,7.310344827586207
IA-2015-7#-00332305,9.517241379310343
IA-2015-7#-00332064,13.73076923076923
IA-2015-7#-00160905,9.77777777777778
IA-2015-7#-00110022,6.727272727272728
IA-2015-7#-00280293,9.535714285714286
IA-2015-7#-00340189,5.227272727272728
IA-2015-7#-00160279,6.315789473684211
IA-2015-7#-00160648,8.4
IA-2015-7#-00360136,8.31578947368421
IA-2015-7#-00160572,7.666666666666667
IA-2015-7#-00350677,9.266666666666667
IA-2015-7#-00332943,9.74074074074074
IA-2015-7#-00170054,11.818181818181818
IA-2015-7#-00060100,7.296296296296297
IA-2015-7#-00160488,9.75
IA-2015-7#-00030497,7.5
IA-2015-7#-00332776,8.463414634146341
IA-2015-7#-00310384,8.625
IA-2015-7#-00350608,2.4
IA-2015-7#-00030811,2.4
IA-2015-7#-00130530,10.347826086956522
IA-2015-7#-00200942,6.55
IA-2015-7#-00311293,11.38095238095238
IA-2015-7#-00040255,8.545454545454545
IA-2015-7#-00030383,0.0
IA-2015-7#-00333396,12.352941176470589
IA-2015-7#-00160232,11.521739130434783
IA-2015-7#-00201367,8.15625
IA-2015-7#-00060111,3.526315789473684
IA-2015-7#-00170179,10.85
IA-2015-7#-00161078,7.809523809523809
IA-2015-7#-00161070,11.0
IA-2015-7#-00270235,7.3076923076923075
IA-2015-7#-00310046,11.258064516129032
IA-2015-7#-00300301,8.277777777777779
IA-2015-7#-00030258,10.95
IA-2015-7#-00140109,5.04
IA-2015-7#-00160843,10.36
IA-2015-7#-00311180,10.956521739130435
IA-2015-7#-00020216,10.4
IA-2015-7#-00311010,12.0
IA-2015-7#-00311075,12.166666666666666
IA-2015-7#-00310780,9.333333333333334
IA-2015-7#-00310352,11.333333333333334
IA-2015-7#-00311190,8.8
IA-2015-7#-00310382,10.92
IA-2015-7#-00310404,9.0
IA-2015-7#-00201137,13.076923076923077
IA-2015-7#-00311311,8.0
IA-2015-7#-00020592,10.076923076923077
IA-2015-7#-00340331,10.166666666666666
IA-2015-7#-00310054,9.38095238095238
IA-2015-7#-00160360,9.96
IA-2015-7#-00110074,13.933333333333334
IA-2015-7#-00250326,9.2
IA-2015-7#-00170282,10.68421052631579
IA-2015-7#-00040159,5.555555555555555
IA-2015-7#-00200842,8.238095238095237
IA-2015-7#-00350489,9.333333333333334
IA-2015-7#-00170450,12.772727272727272
IA-2015-7#-00280178,10.0
IA-2015-7#-00111041,4.5
IA-2015-7#-00270091,8.0
IA-2015-7#-00250261,6.631578947368421
IA-2015-7#-00160366,8.363636363636363
IA-2015-7#-00170127,13.789473684210526
IA-2015-7#-00310019,11.181818181818182
IA-2015-7#-00160575,9.533333333333331
IA-2015-7#-00360427,6.111111111111111
IA-2015-7#-00010183,8.2
IA-2015-7#-00280159,12.894736842105264
IA-2015-7#-00310855,12.0
IA-2015-7#-00160890,11.2
IA-2015-7#-00310296,9.476190476190476
IA-2015-7#-00250171,4.55
IA-2015-7#-00161008,9.6
IA-2015-7#-00320087,6.333333333333333
IA-2015-7#-00190700,13.0
IA-2015-7#-00270249,8.107142857142858
IA-2015-7#-00310928,8.592592592592593
IA-2015-7#-00360384,12.363636363636363
IA-2015-7#-00160275,11.217391304347826
IA-2015-7#-00330888,8.724137931034482
IA-2015-7#-00280497,12.64
IA-2015-7#-00140639,7.958333333333333
IA-2015-7#-00160456,10.38095238095238
IA-2015-7#-00350521,4.866666666666666
IA-2015-7#-00040649,6.821428571428571
IA-2015-7#-00334279,5.592592592592593
IA-2015-7#-00310902,5.869565217391305
IA-2015-7#-00261395,5.142857142857143
IA-2015-7#-00201038,10.3125
IA-2015-7#-00280353,13.636363636363637
IA-2015-7#-00261183,5.222222222222222
IA-2015-7#-00110554,1.0909090909090908
IA-2015-7#-00120072,7.185185185185185
IA-2015-7#-00350413,7.514285714285714
IA-2015-7#-00350019,9.8125
IA-2015-7#-00161180,6.428571428571429
IA-2015-7#-00350730,10.047619047619047
IA-2015-7#-00110590,14.0
IA-2015-7#-00070936,2.952380952380953
IA-2015-7#-00140030,7.16
IA-2015-7#-00110297,9.416666666666666
IA-2015-7#-00360383,4.7368421052631575
IA-2015-7#-00170146,11.451612903225806
IA-2015-7#-00220376,9.5
IA-2015-7#-00240308,9.1
IA-2015-7#-00240125,8.521739130434783
IA-2015-7#-00360055,8.347826086956522
IA-2015-7#-00140730,9.318181818181818
IA-2015-7#-00260383,5.95
IA-2015-7#-00201370,13.05
IA-2015-7#-00040483,11.666666666666666
IA-2015-7#-00120321,6.0
IA-2015-7#-00060058,13.136363636363637
IA-2015-7#-00201195,7.56
IA-2015-7#-00150374,7.34375
IA-2015-7#-00335431,9.45945945945946
IA-2015-7#-00335152,5.837837837837838
IA-2015-7#-00335051,13.4
IA-2015-7#-00300058,8.0
IA-2015-7#-00030519,6.533333333333333
IA-2015-7#-00300061,8.210526315789474
IA-2015-7#-00150956,7.0
IA-2015-7#-00160923,5.96875
IA-2015-7#-00160646,8.73076923076923
IA-2015-7#-00260305,8.6
IA-2015-7#-00150121,5.947368421052632
IA-2015-7#-00360414,8.166666666666666
IA-2015-7#-00170193,12.5
IA-2015-7#-00350092,6.913043478260869
IA-2015-7#-00170225,11.695652173913045
IA-2015-7#-00170403,10.827586206896552
IA-2015-7#-00111057,8.523809523809524
IA-2015-7#-00170037,12.333333333333334
IA-2015-7#-00201319,7.0
IA-2015-7#-00170412,12.428571428571429
IA-2015-7#-00140386,9.818181818181818
IA-2015-7#-00330646,7.0
IA-2015-7#-00240466,9.0
IA-2015-7#-00150283,5.866666666666666
IA-2015-7#-00350824,13.083333333333334
IA-2015-7#-00190351,5.928571428571429
IA-2015-7#-00161118,8.266666666666667
IA-2015-7#-00120702,9.666666666666666
IA-2015-7#-00120748,14.23076923076923
IA-2015-7#-00120398,7.653846153846154
IA-2015-7#-00020183,7.047619047619048
IA-2015-7#-00150406,10.961538461538462
IA-2015-7#-00280548,9.5
IA-2015-7#-00020130,6.375
IA-2015-7#-00051019,6.2105263157894735
IA-2015-7#-00110727,4.173913043478261
IA-2015-7#-00200861,9.451612903225806
IA-2015-7#-00190781,4.923076923076923
IA-2015-7#-00050836,1.2962962962962965
IA-2015-7#-00151291,2.1785714285714284
IA-2015-7#-00050115,8.481481481481481
IA-2015-7#-00110299,6.411764705882353
IA-2015-7#-00170457,11.27777777777778
IA-2015-7#-00201445,6.789473684210527
IA-2015-7#-00170177,10.166666666666666
IA-2015-7#-00280393,13.6
IA-2015-7#-00311053,9.346153846153848
IA-2015-7#-00310086,10.961538461538462
IA-2015-7#-00330712,13.68421052631579
IA-2015-7#-00331200,9.652173913043478
IA-2015-7#-00310134,7.076923076923077
IA-2015-7#-00160834,4.32
IA-2015-7#-00310023,13.96
IA-2015-7#-00201330,12.136363636363637
IA-2015-7#-00280474,7.68
IA-2015-7#-00360392,2.642857142857143
IA-2015-7#-00170415,11.0
IA-2015-7#-00160717,12.526315789473683
IA-2015-7#-00041132,3.739130434782609
IA-2015-7#-00170317,7.958333333333333
IA-2015-7#-00161075,10.03448275862069
IA-2015-7#-00350378,6.433333333333334
IA-2015-7#-00200408,11.08695652173913
IA-2015-7#-00040932,5.833333333333333
IA-2015-7#-00060067,14.444444444444445
IA-2015-7#-00140555,10.727272727272728
IA-2015-7#-00310031,10.75
IA-2015-7#-00334974,6.954545454545454
IA-2015-7#-00160375,5.571428571428571
IA-2015-7#-00040660,7.235294117647059
IA-2015-7#-00150316,8.136363636363637
IA-2015-7#-00201428,7.041666666666667
IA-2015-7#-00070388,6.708333333333333
IA-2015-7#-00220102,6.32
IA-2015-7#-00332637,8.333333333333334
IA-2015-7#-00150724,8.68
IA-2015-7#-00050631,5.863636363636363
IA-2015-7#-00350281,6.923076923076923
IA-2015-7#-00192288,9.23076923076923
IA-2015-7#-00332027,5.84375
IA-2015-7#-00191678,4.064516129032258
IA-2015-7#-00100157,9.76
IA-2015-7#-00170502,11.5
IA-2015-7#-00190001,10.36842105263158
IA-2015-7#-00350172,13.15
IA-2015-7#-00340753,11.26923076923077
IA-2015-7#-00334263,11.181818181818182
IA-2015-7#-00310085,5.96
IA-2015-7#-00335273,7.4
IA-2015-7#-00335699,5.807692307692308
IA-2015-7#-00120027,7.3478260869565215
IA-2015-7#-00200709,9.19047619047619
IA-2015-7#-00191649,11.233333333333333
IA-2015-7#-00340411,10.535714285714286
IA-2015-7#-00151255,9.05
IA-2015-7#-00230014,10.444444444444445
IA-2015-7#-00300311,9.933333333333334
IA-2015-7#-00280319,15.363636363636363
IA-2015-7#-00160408,8.26086956521739
IA-2015-7#-00170091,12.72222222222222
IA-2015-7#-00170262,12.5
IA-2015-7#-00170342,9.19047619047619
IA-2015-7#-00170128,9.9
IA-2015-7#-00170533,10.55
IA-2015-7#-00170355,15.157894736842104
IA-2015-7#-00170480,12.11111111111111
IA-2015-7#-00170603,11.25
IA-2015-7#-00170175,13.875
IA-2015-7#-00340819,10.588235294117649
IA-2015-7#-00150190,12.384615384615383
IA-2015-7#-00310107,9.058823529411764
IA-2015-7#-00310762,10.291666666666666
IA-2015-7#-00120612,11.9375
IA-2015-7#-00311261,4.684210526315789
IA-2015-7#-00080028,13.772727272727272
IA-2015-7#-00120356,4.6
IA-2015-7#-00120092,12.272727272727272
IA-2015-7#-00051707,10.88888888888889
IA-2015-7#-00191415,6.083333333333333
IA-2015-7#-00280628,12.666666666666666
IA-2015-7#-00041240,5.96
IA-2015-7#-00110925,5.368421052631579
IA-2015-7#-00051351,1.4705882352941178
IA-2015-7#-00170025,12.6
IA-2015-7#-00311252,8.538461538461538
IA-2015-7#-00170254,10.19047619047619
IA-2015-7#-00170324,13.555555555555555
IA-2015-7#-00170416,10.38095238095238
IA-2015-7#-00170538,10.454545454545457
IA-2015-7#-00170113,11.15
IA-2015-7#-00170618,11.25
IA-2015-7#-00170410,7.478260869565218
IA-2015-7#-00030718,3.269230769230769
IA-2015-7#-00201188,9.421052631578949
IA-2015-7#-00200098,7.894736842105263
IA-2015-7#-00191172,10.129032258064516
IA-2015-7#-00350732,5.105263157894737
IA-2015-7#-00140911,6.942857142857143
IA-2015-7#-00170596,10.705882352941176
IA-2015-7#-00020779,11.666666666666666
IA-2015-7#-00060108,13.428571428571429
IA-2015-7#-00350577,4.703703703703703
IA-2015-7#-00350266,5.32258064516129
IA-2015-7#-00350372,7.428571428571429
IA-2015-7#-00310006,11.32258064516129
IA-2015-7#-00250411,14.25
IA-2015-7#-00160072,7.391304347826087
IA-2015-7#-00350734,8.814814814814815
IA-2015-7#-00350226,2.433333333333333
IA-2015-7#-00350617,8.5
IA-2015-7#-00350609,4.962962962962963
IA-2015-7#-00350729,6.045454545454546
IA-2015-7#-00310106,11.166666666666666
IA-2015-7#-00240502,7.333333333333333
IA-2015-7#-00230601,7.185185185185185
IA-2015-7#-00220427,9.55
IA-2015-7#-00201141,5.3
IA-2015-7#-00070823,7.214285714285714
IA-2015-7#-00310732,11.0
IA-2015-7#-00050508,9.026315789473683
IA-2015-7#-00150960,5.190476190476191
IA-2015-7#-00334785,11.96875
IA-2015-7#-00300031,5.478260869565218
IA-2015-7#-00310522,6.888888888888889
IA-2015-7#-00120099,9.484848484848484
IA-2015-7#-00333130,14.636363636363637
IA-2015-7#-00310190,7.310344827586207
IA-2015-7#-00020082,6.0
IA-2015-7#-00240403,10.0
IA-2015-7#-00240079,10.966666666666669
IA-2015-7#-00310298,6.380952380952381
IA-2015-7#-00020393,4.555555555555555
IA-2015-7#-00330443,9.352941176470589
IA-2015-7#-00350048,9.478260869565217
IA-2015-7#-00330108,11.724137931034482
IA-2015-7#-00270143,7.3
IA-2015-7#-00010105,8.52
IA-2015-7#-00090065,9.227272727272728
IA-2015-7#-00090074,9.95
IA-2015-7#-00201016,9.4
IA-2015-7#-00040738,2.782608695652174
IA-2015-7#-00050606,10.514285714285714
IA-2015-7#-00333329,4.1
IA-2015-7#-00310866,7.45
IA-2015-7#-00120664,5.461538461538462
IA-2015-7#-00150538,4.0
IA-2015-7#-00050475,8.318181818181818
IA-2015-7#-00051357,13.36
IA-2015-7#-00110726,9.523809523809524
IA-2015-7#-00040921,8.055555555555555
IA-2015-7#-00050702,3.25
IA-2015-7#-00130342,12.08695652173913
IA-2015-7#-00334285,15.7
IA-2015-7#-00010119,9.952380952380953
IA-2015-7#-00130159,13.583333333333334
IA-2015-7#-00170222,10.333333333333334
IA-2015-7#-00140707,11.642857142857142
IA-2015-7#-00170268,9.071428571428571
IA-2015-7#-00140192,7.384615384615385
IA-2015-7#-00335216,7.848484848484849
IA-2015-7#-00260151,5.875
IA-2015-7#-00250004,13.74074074074074
IA-2015-7#-00170386,10.555555555555555
IA-2015-7#-00100155,8.608695652173912
IA-2015-7#-00280308,11.84
IA-2015-7#-00350796,5.9
IA-2015-7#-00120376,9.4
IA-2015-7#-00040666,9.466666666666669
IA-2015-7#-00310886,10.85
IA-2015-7#-00311049,11.8
IA-2015-7#-00350300,4.205882352941177
IA-2015-7#-00140905,13.038461538461538
IA-2015-7#-00120474,9.516129032258064
IA-2015-7#-00080067,3.6296296296296298
IA-2015-7#-00100140,8.137931034482758
IA-2015-7#-00261365,5.791666666666667
IA-2015-7#-00170132,12.8
IA-2015-7#-00060080,9.875
IA-2015-7#-00170053,10.6875
IA-2015-7#-00300247,7.181818181818182
IA-2015-7#-00300297,6.4
IA-2015-7#-00300130,8.65
IA-2015-7#-00170145,9.75
IA-2015-7#-00170217,11.61904761904762
IA-2015-7#-00331158,13.75
IA-2015-7#-00120251,12.041666666666666
IA-2015-7#-00010004,9.175
IA-2015-7#-00010128,9.96
IA-2015-7#-00160684,12.307692307692308
IA-2015-7#-00120106,3.3125
IA-2015-7#-00040973,9.88888888888889
IA-2015-7#-00070885,11.11111111111111
IA-2015-7#-00190143,6.033333333333333
IA-2015-7#-00070488,5.294117647058823
IA-2015-7#-00270075,8.193548387096774
IA-2015-7#-00310038,5.607142857142857
IA-2015-7#-00330220,14.375
IA-2015-7#-00320242,7.045454545454546
IA-2015-7#-00334266,10.0
IA-2015-7#-00320047,6.421052631578948
IA-2015-7#-00320052,4.148148148148148
IA-2015-7#-00300228,5.464285714285714
IA-2015-7#-00330082,5.090909090909091
IA-2015-7#-00070219,4.727272727272728
IA-2015-7#-00130040,8.473684210526315
IA-2015-7#-00130385,11.294117647058824
IA-2015-7#-00130237,8.043478260869565
IA-2015-7#-00130492,9.192307692307692
IA-2015-7#-00130478,9.533333333333331
IA-2015-7#-00130230,8.48
IA-2015-7#-00130057,9.291666666666666
IA-2015-7#-00070350,8.15625
IA-2015-7#-00130253,10.333333333333334
IA-2015-7#-00130361,11.818181818181818
