DHSID_EA,most_relevant_sentences
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2008-5#-00000570,"Economy The majority 60% of the population are farmers, while an additional 2% receives their livelihood from raising livestock. Industry and services provide employment for 26% and 2% of the population, respectively"
MD-2016-7#-00000272,"If development of the field is successful, it is expected that of recoverable resources will be developed to produce of oil for more than 30 years"
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2008-5#-00000570,"Economy The majority 60% of the population are farmers, while an additional 2% receives their livelihood from raising livestock. Industry and services provide employment for 26% and 2% of the population, respectively"
MD-2016-7#-00000272,"If development of the field is successful, it is expected that of recoverable resources will be developed to produce of oil for more than 30 years"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2008-5#-00000570,"Economy The majority 60% of the population are farmers, while an additional 2% receives their livelihood from raising livestock. Industry and services provide employment for 26% and 2% of the population, respectively"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2008-5#-00000570,"Economy The majority 60% of the population are farmers, while an additional 2% receives their livelihood from raising livestock. Industry and services provide employment for 26% and 2% of the population, respectively"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"This economic decolonization was welcomed by nationalists, who had long fought for economic and cultural independence from France"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2011-6#-00000053,"The majority 50% of the population of the commune are farmers, while an additional 50% receives their livelihood from raising livestock"
MD-1997-3#-00000111,Services provide employment for 10% of the population
MD-2008-5#-00000085,Farming and raising livestock provides employment for 49. Services provide employment for 1% of the population
MD-2011-6#-00000067,5% receives their livelihood from raising livestock. Services provide employment for 0
MD-2013-6Z-00000132,"It is a rich habitat for wildlife, including some rare and endangered species, as well as an important fishing ground"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-1997-3#-00000008,"The Zafy regime has found itself under increasing economic pressure from the IMF and foreign donors to implement market reforms, such as cutting budget deficits and a bloated civil service, that do little to respond to the economic problems facing the majority of Madagascar's population. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-1997-3#-00000008,"The Zafy regime has found itself under increasing economic pressure from the IMF and foreign donors to implement market reforms, such as cutting budget deficits and a bloated civil service, that do little to respond to the economic problems facing the majority of Madagascar's population. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally"
MD-2013-6Z-00000132,"It is a rich habitat for wildlife, including some rare and endangered species, as well as an important fishing ground"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"This economic decolonization was welcomed by nationalists, who had long fought for economic and cultural independence from France"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2011-6#-00000053,"The majority 50% of the population of the commune are farmers, while an additional 50% receives their livelihood from raising livestock"
MD-1997-3#-00000111,Services provide employment for 10% of the population
MD-2008-5#-00000085,Farming and raising livestock provides employment for 49. Services provide employment for 1% of the population
MD-2011-6#-00000067,5% receives their livelihood from raising livestock. Services provide employment for 0
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2008-5#-00000570,"Economy The majority 60% of the population are farmers, while an additional 2% receives their livelihood from raising livestock. Industry and services provide employment for 26% and 2% of the population, respectively"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-2013-6Z-00000132,"It is a rich habitat for wildlife, including some rare and endangered species, as well as an important fishing ground"
MD-2008-5#-00000034,"Tuition ASA is a non-profit school, and approximately 97% of its income derive from tuition"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-2016-7#-00000006,"The simple wooden structure is constructed in the traditional style of the aristocracy of Imerina: the walls are made of solid rosewood and topped by a peaked roof that is supported by 10-meter central rosewood pillar, much like the one that had originally supported the roof of the Rova Manjakamiadana of Antananarivo before it was destroyed by fire in 1995. The rich collection of funerary objects enclosed within the tombs was also removed for display in the Manjakamiadana palace on the Antananarivo rova grounds, which the Colonial Authority transformed into an ethnological museum. The king's children slept on the upper floor during visits to the royal city, while the ground floor housed such royal property as palanquins and storage chests. Visitors to the World Heritage Site are charged a fee (10,000 ariary for foreigners and 400 ariary for locals), which is largely used to pay for the preservation of the site. UNESCO contributed special financial support to restore historic structures at Ambohimanga threatened by exceptionally heavy rainfall and landslides"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-1997-3#-00000008,"The Zafy regime has found itself under increasing economic pressure from the IMF and foreign donors to implement market reforms, such as cutting budget deficits and a bloated civil service, that do little to respond to the economic problems facing the majority of Madagascar's population. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"This economic decolonization was welcomed by nationalists, who had long fought for economic and cultural independence from France"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2011-6#-00000053,"The majority 50% of the population of the commune are farmers, while an additional 50% receives their livelihood from raising livestock"
MD-1997-3#-00000111,Services provide employment for 10% of the population
MD-2008-5#-00000085,Farming and raising livestock provides employment for 49. Services provide employment for 1% of the population
MD-2011-6#-00000067,5% receives their livelihood from raising livestock. Services provide employment for 0
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-2013-6Z-00000132,"It is a rich habitat for wildlife, including some rare and endangered species, as well as an important fishing ground"
MD-2008-5#-00000034,"Tuition ASA is a non-profit school, and approximately 97% of its income derive from tuition"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"This economic decolonization was welcomed by nationalists, who had long fought for economic and cultural independence from France"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2011-6#-00000053,"The majority 50% of the population of the commune are farmers, while an additional 50% receives their livelihood from raising livestock"
MD-1997-3#-00000111,Services provide employment for 10% of the population
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-1997-3#-00000040,"A July 2012 assessment found that the exploitation of natural resources since 2009 has had dire consequences for the island's wildlife: 90 percent of lemur species were found to be threatened with extinction, the highest proportion of any mammalian group. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally. Madagascar's economy quickly deteriorated as exports fell, industrial production dropped by 75 percent, inflation spiked and government debt increased; the rural population was soon reduced to living at subsistence levels. Over 50 percent of the nation's export revenue was spent on debt servicing. The economy, however, has been growing since 2011, with GDP growth exceeding 4% per year; almost all economic indicators are growing, the GDP per capita was around $1600 (PPP) for 2017, one of the lowest in the world, although growing since 2012; unemployment was also cut, which in 2016 was equal to 2. The main economic resources of Madagascar are tourism, textiles, agriculture, and mining"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-1997-3#-00000065,"According to the park, the partnership with Colas Madagascar and TOTAL Madagascar has also helped prevent layoffs of its staff during difficult economic times, over 90% of whom come from the surrounding communities"
MD-1997-3#-00000008,Among the first concessions to Malagasy equality was the formation in 1924 of two economic and financial delegations
MD-2008-5#-00000343,"The mine employs 10,000 people, of which 8,000 are Malagasy, and provides 27 per cent of the country's tax revenues"
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-2013-6Z-00000132,"It is a rich habitat for wildlife, including some rare and endangered species, as well as an important fishing ground"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"This economic decolonization was welcomed by nationalists, who had long fought for economic and cultural independence from France"
MD-2016-7#-00000078,Services provide employment for 2% of the population
MD-2011-6#-00000053,"The majority 50% of the population of the commune are farmers, while an additional 50% receives their livelihood from raising livestock"
MD-1997-3#-00000111,Services provide employment for 10% of the population
MD-2008-5#-00000085,Farming and raising livestock provides employment for 49. Services provide employment for 1% of the population
MD-2011-6#-00000067,5% receives their livelihood from raising livestock. Services provide employment for 0
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-1997-3#-00000008,"The Zafy regime has found itself under increasing economic pressure from the IMF and foreign donors to implement market reforms, such as cutting budget deficits and a bloated civil service, that do little to respond to the economic problems facing the majority of Madagascar's population. The negative economic impact of the political crisis was gradually overcome by Ravalomanana's progressive economic and political policies, which encouraged investments in education and ecotourism, facilitated foreign direct investment, and cultivated trading partnerships both regionally and internationally"
MD-2008-5#-00000564,"Most inhabitants of Nosy Mitsio are subsistence rice farmers who also use a variety of fishing methods and shellfish gathering. Supplemental income is provided through salting fish, diving for sea cucumbers, and gathering coconuts - all of which is sold at Port St Louis, the nearest port on mainland Madagascar"
MD-2016-7#-00000026,"The cyclone killed seventy people and destroyed enough property to leave approximately 500,000 homeless, including 30,000 in Antananarivo and 80,000 in Toamasina. Natural resources Madagascar has a number of natural resources, including graphite, chromite, coal, bauxite, rare Earth elements, salt, quartz, tar sands, semi-precious stones and mica. The majority of the population depends on subsistence farming, largely rice and cattle"
MD-1997-3#-00000008,"The end of state subsidies, rapid inflation, higher taxes, widespread impoverishment and the decline of the middle class were especially evident in Antananarivo, as was the growing wealth of a tiny political and economic elite in the city"
MD-2011-6#-00000163,1971 - Monja Jaona claimed authorship of April armed insurrection by impoverished peasants in Androy who were upset by the corruption of government tax collectors at a time when their cattle herds were being ravaged by disease
MD-2013-6Z-00000258,"Despite its popularity as a tourist destination, the area has no visitor center or gate fees, and local residents receive little income from tourism. Fanamby, a Malagasy non-governmental organization, has launched an ecotourism project aimed at conservation of the area and economic improvement for the local community since 2014 and has inaugurated infrastructures to help them promote the area in 2018"
MD-2008-5#-00000367,"The majority 60% of the population of the commune are farmers, while an additional 24% receives their livelihood from raising livestock. Industry and services provide employment for 2% and 10% of the population, respectively"
MD-1997-3#-00000008,"The main issue was government pressure for tax collection at a time when local cattle herds were being ravaged by disease. Mounting economic stagnation – as revealed in scarcities of investment capital, a general decline in living standards, and the failure to meet even modest development goals – further undermined the government's position. Forces unleashed by the growing economic crisis combined with student unrest to create an opposition alliance. The Ramanantsoa military regime could not resolve rising economic and ethnic problems, and narrowly survived an attempted coup d'état on December 31, 1974"
