DHSID_EA,asset_index
IA-2015-7#-00170450,2.9887668484706684
IA-2015-7#-00280178,2.383178500468254
IA-2015-7#-00111041,2.896205050264719
IA-2015-7#-00160480,2.511453549775445
IA-2015-7#-00160366,2.2695457126440446
IA-2015-7#-00010183,2.122063225808369
IA-2015-7#-00280159,2.7030795749940046
IA-2015-7#-00310296,1.4425118052848092
IA-2015-7#-00161008,2.675435892151302
IA-2015-7#-00100013,3.21551630429962
IA-2015-7#-00280497,2.190823814870656
IA-2015-7#-00140639,-0.3990855866313945
IA-2015-7#-00160456,2.764446387536201
IA-2015-7#-00130318,-0.9479183521466558
IA-2015-7#-00261395,1.932073819044377
IA-2015-7#-00260064,2.9158834884133564
IA-2015-7#-00340378,2.2417182256839325
IA-2015-7#-00350413,2.5485131647395267
IA-2015-7#-00350730,1.6700004559810162
IA-2015-7#-00240308,1.90817865650434
IA-2015-7#-00250284,2.761217427893625
IA-2015-7#-00335431,2.2329698655925205
IA-2015-7#-00110318,0.5567049469171885
IA-2015-7#-00170338,2.014037463721096
IA-2015-7#-00160923,1.0053980871988173
IA-2015-7#-00200433,1.5643992157670044
IA-2015-7#-00170412,2.84525929364358
IA-2015-7#-00020893,2.414939222828529
IA-2015-7#-00020058,2.648337386855552
IA-2015-7#-00190351,1.991814099755305
IA-2015-7#-00020183,2.466026663618708
IA-2015-7#-00110058,1.7379465820965778
IA-2015-7#-00200002,2.041388983183785
IA-2015-7#-00280741,2.749325375815595
IA-2015-7#-00050115,1.4915853874024805
IA-2015-7#-00310501,2.8565469527582588
IA-2015-7#-00050093,2.141814280730131
IA-2015-7#-00100008,2.2990268963854263
IA-2015-7#-00110357,2.1100919845832973
IA-2015-7#-00330712,2.5650119847361155
IA-2015-7#-00360392,0.8969414045646524
IA-2015-7#-00020905,2.9946947694137203
IA-2015-7#-00020464,0.7472138100223864
IA-2015-7#-00170536,2.416551078393822
IA-2015-7#-00331533,-2.235609633378918
IA-2015-7#-00161075,2.869488816148287
IA-2015-7#-00201298,0.2545577316707959
IA-2015-7#-00040932,-1.7879621655238018
IA-2015-7#-00190827,0.9951129817115768
IA-2015-7#-00220353,0.2792853828666596
IA-2015-7#-00020652,2.840165814229524
IA-2015-7#-00150724,1.9781968007307047
IA-2015-7#-00050631,-0.5864482112153303
IA-2015-7#-00310262,2.4949161208983512
IA-2015-7#-00350172,2.852808571043264
IA-2015-7#-00334263,2.183288764334777
IA-2015-7#-00170325,2.1058651457862285
IA-2015-7#-00160148,1.9055431165490908
IA-2015-7#-00120612,2.96492310596428
IA-2015-7#-00051707,2.081764698533874
IA-2015-7#-00280628,2.8420615898010744
IA-2015-7#-00240216,1.384157106691228
IA-2015-7#-00020203,-0.0189997106794324
IA-2015-7#-00020632,1.8280256354274007
IA-2015-7#-00020007,0.4139520472186478
IA-2015-7#-00020694,2.323205013309849
IA-2015-7#-00020242,1.0887972781687338
IA-2015-7#-00020757,1.624329706660764
IA-2015-7#-00020853,2.259249346137435
IA-2015-7#-00020313,2.656747801474276
IA-2015-7#-00020282,1.809508787641724
IA-2015-7#-00201188,1.7937658249785415
IA-2015-7#-00200659,3.0805900174258687
IA-2015-7#-00310331,1.676556723727815
IA-2015-7#-00140715,0.8052607019511412
IA-2015-7#-00110423,-0.4119485567619814
IA-2015-7#-00020594,1.804838920436569
IA-2015-7#-00020239,2.974582936867399
IA-2015-7#-00020580,0.4514996354155212
IA-2015-7#-00020695,2.5570870043718443
IA-2015-7#-00200066,2.859829504825928
IA-2015-7#-00170106,2.6320528455990586
IA-2015-7#-00020082,1.978173807192394
IA-2015-7#-00310298,0.6553027451924347
IA-2015-7#-00350680,-1.1899510842546617
IA-2015-7#-00020393,3.0680323916180505
IA-2015-7#-00170262,2.6848148317292115
IA-2015-7#-00140200,0.9258895717544589
IA-2015-7#-00140389,0.7205688595765039
IA-2015-7#-00201016,1.525592594946095
IA-2015-7#-00040738,-0.6315291647532099
IA-2015-7#-00310866,0.7333821663098046
IA-2015-7#-00040921,2.1417606588162497
IA-2015-7#-00140260,2.690116284948428
IA-2015-7#-00201014,2.2890163321264545
IA-2015-7#-00110718,3.1147967994751107
IA-2015-7#-00140192,2.27274123638065
IA-2015-7#-00250201,2.818289873643857
IA-2015-7#-00120376,1.842695791409826
IA-2015-7#-00110236,-0.3754365113525149
IA-2015-7#-00300317,1.6707665040251791
IA-2015-7#-00350300,0.5645612801989199
IA-2015-7#-00261365,-0.574285482307468
IA-2015-7#-00340201,0.8022757909575431
IA-2015-7#-00261202,2.840936169007848
IA-2015-7#-00250382,3.028851449637205
IA-2015-7#-00331158,1.9870632731240567
IA-2015-7#-00110974,2.012549759309641
IA-2015-7#-00120106,2.3642098364907302
IA-2015-7#-00201081,-0.1715573812298625
IA-2015-7#-00120460,2.3203430084614856
IA-2015-7#-00190830,0.3251065876982602
IA-2015-7#-00100062,1.9386183729372088
IA-2015-7#-00201236,2.44420704418356
IA-2015-7#-00150425,-2.330156835998185
IA-2015-7#-00130361,2.0164264833291368
IA-2015-7#-00170328,2.7242388574831704
IA-2015-7#-00250210,2.741068402986779
IA-2015-7#-00040780,1.296571841271324
IA-2015-7#-00200217,3.096253089025452
IA-2015-7#-00191396,0.6805071193563802
IA-2015-7#-00120037,-0.1028748619864202
IA-2015-7#-00190144,-1.1024532963937153
IA-2015-7#-00335767,2.145532911278944
IA-2015-7#-00161188,2.9657236499785378
IA-2015-7#-00170391,3.108773048618032
IA-2015-7#-00200373,1.999113727718248
IA-2015-7#-00030602,0.4011016567530417
IA-2015-7#-00060027,3.1768286086463475
IA-2015-7#-00140303,1.3334265232416445
IA-2015-7#-00280575,2.763419077485961
IA-2015-7#-00250159,3.1168982211265126
IA-2015-7#-00170127,3.257326024645314
IA-2015-7#-00270235,2.1744033271655416
IA-2015-7#-00160466,1.4327706785290626
IA-2015-7#-00310813,0.9261038614310134
IA-2015-7#-00311161,2.7079443861832946
IA-2015-7#-00311271,-0.0027337745709923
IA-2015-7#-00170606,2.0055155266740035
IA-2015-7#-00040133,1.945451639701231
IA-2015-7#-00020211,0.3616580225980376
IA-2015-7#-00110969,2.983227156496349
IA-2015-7#-00310633,2.4754099995905605
IA-2015-7#-00160229,0.8924092895917124
IA-2015-7#-00311267,1.884904277049248
IA-2015-7#-00350782,-0.7772689105980888
IA-2015-7#-00310134,1.307130539276962
IA-2015-7#-00340355,1.0340836910648523
IA-2015-7#-00335397,-0.3130913198153649
IA-2015-7#-00310803,2.7276665996507994
IA-2015-7#-00160627,2.4615305710268145
IA-2015-7#-00191983,1.045258133566915
IA-2015-7#-00310187,2.44297254254781
IA-2015-7#-00200055,2.570671935872637
IA-2015-7#-00140324,1.7514304914640113
IA-2015-7#-00334353,-0.2305467729513896
IA-2015-7#-00360376,1.9802484116959576
IA-2015-7#-00200709,3.004793734064275
IA-2015-7#-00090013,2.352476425756856
IA-2015-7#-00170553,1.7896197232351068
IA-2015-7#-00130215,2.213560343609484
IA-2015-7#-00201258,-2.017781023884814
IA-2015-7#-00110710,0.8638697769109993
IA-2015-7#-00110577,2.97563108934401
IA-2015-7#-00350710,1.1072318110030266
IA-2015-7#-00300114,2.4492903787026354
IA-2015-7#-00360408,2.6382511064801464
IA-2015-7#-00020173,0.8943847898169129
IA-2015-7#-00350001,1.5636971073439785
IA-2015-7#-00340237,2.614252691957208
IA-2015-7#-00160393,2.27352604608352
IA-2015-7#-00331842,2.169640476059989
IA-2015-7#-00170388,2.008078268172397
IA-2015-7#-00200632,2.963771478749715
IA-2015-7#-00310308,3.1587732862348896
IA-2015-7#-00310130,2.286021483263967
IA-2015-7#-00201340,3.217979768688388
IA-2015-7#-00201179,1.3758306487010008
IA-2015-7#-00200631,2.4804669126696743
IA-2015-7#-00110675,2.3955737116097
IA-2015-7#-00191013,-0.6168446168449809
IA-2015-7#-00200758,2.892550254798078
IA-2015-7#-00160557,0.5213937226175839
IA-2015-7#-00310429,2.9417266959439727
IA-2015-7#-00311011,3.05978048313196
IA-2015-7#-00050826,1.0007931583655243
IA-2015-7#-00333396,1.920288227155469
IA-2015-7#-00030718,0.3410871524056985
IA-2015-7#-00340140,2.578112892120297
IA-2015-7#-00160797,0.4744632994663966
IA-2015-7#-00041212,1.6912633885672852
IA-2015-7#-00170136,2.701198250002253
IA-2015-7#-00160567,2.477242782113701
IA-2015-7#-00100105,2.6487134017280383
IA-2015-7#-00130180,3.050573433103536
IA-2015-7#-00201089,3.3788519221653472
IA-2015-7#-00220081,2.410180032766738
IA-2015-7#-00310172,1.9789203382973704
IA-2015-7#-00200601,2.74068860329368
IA-2015-7#-00040045,1.4339915630781808
IA-2015-7#-00040502,2.328411483834473
IA-2015-7#-00041077,2.084555300056547
IA-2015-7#-00040620,2.137845115054317
IA-2015-7#-00040392,0.1725649971571559
IA-2015-7#-00040632,2.101847246578659
IA-2015-7#-00110083,2.1718842029041547
IA-2015-7#-00250258,2.8666586200495834
IA-2015-7#-00020260,1.3397276048543936
IA-2015-7#-00020408,1.6131327162446971
IA-2015-7#-00170146,2.553376136877202
IA-2015-7#-00200185,3.14880984703259
IA-2015-7#-00200653,-0.6661244107110894
IA-2015-7#-00110158,0.6400697210484622
IA-2015-7#-00170208,2.3434680039434093
IA-2015-7#-00310642,2.629830691108721
IA-2015-7#-00160086,1.7472279385557898
IA-2015-7#-00010090,2.736038968312024
IA-2015-7#-00170097,2.1374370148717614
IA-2015-7#-00170622,1.9453089322344712
IA-2015-7#-00201336,1.7078735614827782
IA-2015-7#-00250085,2.9656763709419125
IA-2015-7#-00170447,2.765764693180155
IA-2015-7#-00310380,2.890814894647038
IA-2015-7#-00040503,1.390015643981217
IA-2015-7#-00051256,1.5933749992630906
IA-2015-7#-00130061,1.959741504528954
IA-2015-7#-00310868,2.4935298258181926
IA-2015-7#-00170564,2.5842634443132018
IA-2015-7#-00340125,1.1487778013750158
IA-2015-7#-00110086,2.2666330288063805
IA-2015-7#-00170308,2.70616841758923
IA-2015-7#-00250255,2.7820501796809567
IA-2015-7#-00230508,1.7235788341403613
IA-2015-7#-00250134,2.958938667448708
IA-2015-7#-00130126,2.666422761815032
IA-2015-7#-00160690,2.2018969867821627
IA-2015-7#-00330556,1.4522865390842057
IA-2015-7#-00210138,2.2762054016139497
IA-2015-7#-00280161,2.753669569027094
IA-2015-7#-00250444,2.792608013481074
IA-2015-7#-00311006,2.4669651426455297
IA-2015-7#-00310875,2.676876963554877
IA-2015-7#-00170353,2.664301936762776
IA-2015-7#-00330220,2.9089305663895004
IA-2015-7#-00200216,2.7423388877870627
IA-2015-7#-00140231,-0.7099867838491519
IA-2015-7#-00130223,0.1781178947819814
IA-2015-7#-00332135,-2.517246577351977
IA-2015-7#-00200665,3.04307377346456
IA-2015-7#-00030015,2.7438703734230163
IA-2015-7#-00110569,1.5887830973985306
IA-2015-7#-00280118,3.005388213805528
IA-2015-7#-00360454,1.9902439504176792
IA-2015-7#-00040708,-1.0055103567551718
IA-2015-7#-00161129,2.1050756444047614
IA-2015-7#-00170488,2.359301218178755
IA-2015-7#-00340116,1.0553695282080375
IA-2015-7#-00170175,2.7320953038334768
IA-2015-7#-00200770,2.4831977731071166
IA-2015-7#-00151122,2.4347379681329326
IA-2015-7#-00100054,3.04929821907754
IA-2015-7#-00120602,1.297592238276686
IA-2015-7#-00260374,-1.4908285291393215
IA-2015-7#-00170512,2.9422103317492736
IA-2015-7#-00140718,-0.3512145193885562
IA-2015-7#-00331648,1.074727388034347
IA-2015-7#-00310344,0.8025959143559915
IA-2015-7#-00350019,1.2879762466856233
IA-2015-7#-00070772,0.6056315945830844
IA-2015-7#-00310227,1.13059369758531
IA-2015-7#-00260812,2.040527179360602
IA-2015-7#-00120714,3.294681935684699
IA-2015-7#-00261192,0.4571587507544125
IA-2015-7#-00160343,2.9053669875107686
IA-2015-7#-00311093,2.8122629250555407
IA-2015-7#-00170476,2.1911512874585166
IA-2015-7#-00192374,1.9653252143401008
IA-2015-7#-00310544,2.73363059909526
IA-2015-7#-00250211,2.6016644720678297
IA-2015-7#-00311291,1.7094182860447535
IA-2015-7#-00170234,2.407040964704637
IA-2015-7#-00120705,1.7701060575592344
IA-2015-7#-00332043,2.4636626408348183
IA-2015-7#-00170179,2.516808091807909
IA-2015-7#-00140341,1.5179209422703923
IA-2015-7#-00261285,2.412960153377348
IA-2015-7#-00160478,1.1820967253641834
IA-2015-7#-00040831,2.979896367436728
IA-2015-7#-00310299,2.441944975562902
IA-2015-7#-00160622,2.474235416654487
IA-2015-7#-00170445,2.9226248477299217
IA-2015-7#-00170285,2.435304673739936
IA-2015-7#-00111057,2.964621802433701
IA-2015-7#-00110305,-1.1037461863964422
IA-2015-7#-00311075,2.7612064534858045
IA-2015-7#-00201435,2.71473316986845
IA-2015-7#-00310863,0.785463142879195
IA-2015-7#-00250412,2.930773182163489
IA-2015-7#-00310361,2.366694177323948
IA-2015-7#-00160736,2.762423892563308
IA-2015-7#-00310612,0.6667797923717611
IA-2015-7#-00340013,2.7838682912384263
IA-2015-7#-00340625,0.4423392448124386
IA-2015-7#-00140589,0.2717055123339583
IA-2015-7#-00350332,2.723299174267652
IA-2015-7#-00100127,2.7519521108126663
IA-2015-7#-00201090,2.317519390722333
IA-2015-7#-00200500,2.5704171641586164
IA-2015-7#-00050508,2.248407906124776
IA-2015-7#-00331734,-1.1657879888637022
IA-2015-7#-00310277,2.080083061663584
IA-2015-7#-00191340,2.336054438209924
IA-2015-7#-00150916,2.4395831514330446
IA-2015-7#-00140499,2.734180656917765
IA-2015-7#-00170048,2.492351581992377
IA-2015-7#-00330313,2.139361657502908
IA-2015-7#-00220264,2.753995976990265
IA-2015-7#-00280335,2.0157049232394004
IA-2015-7#-00140744,2.010874173120049
IA-2015-7#-00310222,2.896597043027548
IA-2015-7#-00310315,2.16184301846906
IA-2015-7#-00170358,2.597863043025065
IA-2015-7#-00040327,-2.222743707672545
IA-2015-7#-00140265,2.4960696885531384
IA-2015-7#-00300186,2.46922480176763
IA-2015-7#-00350771,0.7069334646835261
IA-2015-7#-00260444,-1.5954946202338736
IA-2015-7#-00170246,2.660338600635169
IA-2015-7#-00170330,2.175699123401968
IA-2015-7#-00340040,3.1684079971610304
IA-2015-7#-00110674,-0.7498883017450545
IA-2015-7#-00260106,1.2102294986710704
IA-2015-7#-00200436,2.998072638543417
IA-2015-7#-00160929,0.9918829779016376
IA-2015-7#-00170599,2.714131871490989
IA-2015-7#-00200775,2.58108978591558
IA-2015-7#-00360380,2.223822871383196
IA-2015-7#-00040345,-0.2345243994561143
IA-2015-7#-00160263,2.4255017777203616
IA-2015-7#-00300213,2.5972285630805367
IA-2015-7#-00311033,1.616602368155576
IA-2015-7#-00260247,1.7376661777423856
IA-2015-7#-00110581,-0.283329304430876
IA-2015-7#-00201238,2.65609616309321
IA-2015-7#-00160589,2.1039715839099884
IA-2015-7#-00201194,2.707394424861569
IA-2015-7#-00300162,2.33444758570217
IA-2015-7#-00160432,2.085344723039145
IA-2015-7#-00200939,0.859922911340319
IA-2015-7#-00200828,-0.6785756722569078
IA-2015-7#-00051332,1.227515288647811
IA-2015-7#-00160660,1.681797140488356
IA-2015-7#-00200565,2.903112747698369
IA-2015-7#-00360245,1.1946336682181191
IA-2015-7#-00170423,3.008877399784796
IA-2015-7#-00311108,2.591787174436263
IA-2015-7#-00360014,3.042168970020887
IA-2015-7#-00200742,3.2596391661011275
IA-2015-7#-00130339,2.950236711425777
IA-2015-7#-00200855,3.2474846499536536
IA-2015-7#-00170544,2.951434581239965
IA-2015-7#-00110896,2.1308548370658364
IA-2015-7#-00160505,1.9937942430676263
IA-2015-7#-00110554,-1.963986933591476
IA-2015-7#-00120166,1.0515997689851877
IA-2015-7#-00140640,1.2603288701331006
IA-2015-7#-00200622,3.194651628780768
IA-2015-7#-00261492,-0.2578892750612382
IA-2015-7#-00110975,1.1713187646518357
IA-2015-7#-00140606,-0.4062253396283464
IA-2015-7#-00090062,1.7270850470684762
IA-2015-7#-00110894,3.1860791196878013
IA-2015-7#-00340814,-1.4966806276787952
IA-2015-7#-00200958,1.6900400860327545
IA-2015-7#-00250238,2.234443915910425
IA-2015-7#-00330601,-1.8444062723833723
IA-2015-7#-00020637,2.838509716470855
IA-2015-7#-00160077,1.6430976030850462
IA-2015-7#-00260578,2.3146720229443254
IA-2015-7#-00340066,1.7500064195276013
IA-2015-7#-00070519,2.6252252219824816
IA-2015-7#-00250199,2.697961611954758
IA-2015-7#-00090064,2.4823096170386485
IA-2015-7#-00020526,1.468451805493206
IA-2015-7#-00300075,2.714427889121993
IA-2015-7#-00170635,2.5847481388303213
IA-2015-7#-00310382,3.1448875839362787
IA-2015-7#-00250195,2.81724447688464
IA-2015-7#-00340351,2.3715929183268063
IA-2015-7#-00310991,0.3129988411260603
IA-2015-7#-00170009,2.5281262090532173
IA-2015-7#-00140735,2.668435823479481
IA-2015-7#-00010001,3.0936764100868395
IA-2015-7#-00333097,1.6717838835074748
IA-2015-7#-00200104,2.9762651717457165
IA-2015-7#-00170350,2.009853980348693
IA-2015-7#-00300024,2.4557484823645543
IA-2015-7#-00260777,2.785074504652344
IA-2015-7#-00170616,2.39147806613109
IA-2015-7#-00170409,2.247359814919229
IA-2015-7#-00335520,-0.8073325135202091
IA-2015-7#-00160254,1.945982930954864
IA-2015-7#-00170154,2.485486694123847
IA-2015-7#-00310660,1.8751116432763173
IA-2015-7#-00350110,0.149565120068285
IA-2015-7#-00120664,-0.5988997861126419
IA-2015-7#-00350043,0.1940944751290361
IA-2015-7#-00170336,3.047660234385434
IA-2015-7#-00311048,2.506011915374719
IA-2015-7#-00190842,2.374029476285514
IA-2015-7#-00170006,2.697755219013853
IA-2015-7#-00310434,2.470336990492369
IA-2015-7#-00200133,1.8215816575174848
IA-2015-7#-00110836,1.4324115560149513
IA-2015-7#-00310123,2.260009641347813
IA-2015-7#-00190362,-3.0345522599121924
IA-2015-7#-00170573,2.6629646689903184
IA-2015-7#-00020581,2.05534470299786
IA-2015-7#-00280076,2.787122086871849
IA-2015-7#-00311244,0.6816879194761175
IA-2015-7#-00280375,2.521562332562102
IA-2015-7#-00191015,-0.6194430112617911
IA-2015-7#-00160655,0.8968909540970734
IA-2015-7#-00250313,2.902735960104619
IA-2015-7#-00140335,2.613220946172229
IA-2015-7#-00190718,-1.292471443965534
IA-2015-7#-00170426,1.8509859941058449
IA-2015-7#-00170128,2.3865238834879987
IA-2015-7#-00250362,2.653565341831962
IA-2015-7#-00311010,2.7691883224474374
IA-2015-7#-00020838,2.59075466117371
IA-2015-7#-00020152,2.3293852509516184
IA-2015-7#-00020933,2.8802134490335702
IA-2015-7#-00020451,2.480083539177804
IA-2015-7#-00020766,2.57950147039648
IA-2015-7#-00020359,1.285504011728788
IA-2015-7#-00170415,2.2795111458170587
IA-2015-7#-00310215,2.5712721402438024
IA-2015-7#-00311286,2.867879893015191
IA-2015-7#-00310565,0.0069980035581274
IA-2015-7#-00350383,-0.9669510645121387
IA-2015-7#-00050961,-1.9546883206914936
IA-2015-7#-00311061,1.4578130620071303
IA-2015-7#-00020685,-0.5367305225839478
IA-2015-7#-00020206,2.4840072634957813
IA-2015-7#-00170200,2.3209660883274394
IA-2015-7#-00170492,2.6894818553675885
IA-2015-7#-00050488,-1.5495553164591696
IA-2015-7#-00140752,2.4510678292246006
IA-2015-7#-00250089,3.00797024591949
IA-2015-7#-00310164,0.7427337580819633
IA-2015-7#-00300148,2.745714527996911
IA-2015-7#-00360118,2.1071974998803054
IA-2015-7#-00020258,2.2744148802031603
IA-2015-7#-00160663,1.3459403960354224
IA-2015-7#-00020074,2.499686894671666
IA-2015-7#-00280317,1.542413413225504
IA-2015-7#-00310052,3.057742183986686
IA-2015-7#-00333305,2.2723487057194744
IA-2015-7#-00161155,2.8815952161951315
IA-2015-7#-00170073,2.108898830066626
IA-2015-7#-00110545,2.3848835141574765
IA-2015-7#-00201055,0.5156846566637927
IA-2015-7#-00020216,2.7696709257994456
IA-2015-7#-00170552,2.3221392602239668
IA-2015-7#-00310105,0.9405283628920942
IA-2015-7#-00170385,2.344766559023112
IA-2015-7#-00040846,-2.4789505685882767
IA-2015-7#-00050809,-1.176206107384436
IA-2015-7#-00261251,-1.1709798420948994
IA-2015-7#-00160905,2.9273372344359654
IA-2015-7#-00040163,2.7998123908627943
IA-2015-7#-00110306,3.368499566502132
IA-2015-7#-00110005,1.8107463818621
IA-2015-7#-00160130,2.169386120252584
